id,crawl_id,cluster_id,issue,category,priority,severity,affected_urls_count,affected_templates_count,primary_affected_template,scope,evidence_summary,recommended_action,engineering_fix_location,sample_urls
45,crawl_20260924_001323,cluster_template_missing_image_dimensions,template_missing_image_dimensions,images,P3,medium,10,10,tpl_listing_aeroride_2seg,page_opportunity,"Observed on 10 URLs across 10 templates. Primary concentration in 'tpl_listing_aeroride_2seg' (1 pages affected, 10.0% of total occurrences).",Routine hygiene cleanup: review template missing image dimensions on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/aeroride/aero"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/aprilia/rs-457"", ""https://www.drivio.in/ather-energy/450x"", ""https://www.drivio.in/avon/e-mate"", ""https://www.drivio.in/bajaj/avenger-cruise-220"", ""https://www.drivio.in/battre-electric-mobility/battre-electric-gps:ie"", ""https://www.drivio.in/benelli/502-c""]"
46,crawl_20260924_001323,cluster_template_orphan_page,template_orphan_page,internal_linking,P3,medium,10,10,tpl_listing_aeroride_2seg,page_opportunity,"Observed on 10 URLs across 10 templates. Primary concentration in 'tpl_listing_aeroride_2seg' (1 pages affected, 10.0% of total occurrences).",Routine hygiene cleanup: review template orphan page on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/aeroride/aero"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/aprilia/rs-457"", ""https://www.drivio.in/ather-energy/450x"", ""https://www.drivio.in/avon/e-mate"", ""https://www.drivio.in/bajaj/avenger-cruise-220"", ""https://www.drivio.in/battre-electric-mobility/battre-electric-gps:ie"", ""https://www.drivio.in/benelli/502-c""]"
47,crawl_20260924_001323,cluster_template_long_title_truncated,template_long_title_truncated,metadata,P3,medium,8,8,tpl_listing_aeroride_2seg,page_opportunity,"Observed on 8 URLs across 8 templates. Primary concentration in 'tpl_listing_aeroride_2seg' (1 pages affected, 12.5% of total occurrences).",Routine hygiene cleanup: review template long title truncated on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/aeroride/aero"", ""https://www.drivio.in/amo-electric/inspirer"", ""https://www.drivio.in/aprilia/rs-457"", ""https://www.drivio.in/avon/e-mate"", ""https://www.drivio.in/bajaj/avenger-cruise-220"", ""https://www.drivio.in/battre-electric-mobility/battre-electric-gps:ie"", ""https://www.drivio.in/benelli/502-c"", ""https://www.drivio.in/benling-india/benling-aura""]"
48,crawl_20260924_001323,cluster_duplicate_meta_description,duplicate_meta_description,duplicates,P3,low,7,6,tpl_model_Nmotors_2seg,page_opportunity,"Observed on 7 URLs across 6 templates. Primary concentration in 'tpl_model_Nmotors_2seg' (2 pages affected, 28.6% of total occurrences).",Routine hygiene cleanup: review duplicate meta description on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/about-us"", ""https://www.drivio.in/application"", ""https://www.drivio.in/banking-partners"", ""https://www.drivio.in/22motors/jawatest1"", ""https://www.drivio.in/bgauss/bgauss-c12i"", ""https://www.drivio.in/22motors/testmodel"", ""https://www.drivio.in/22motors/testmodel1""]"
49,crawl_20260924_001323,cluster_exact_duplicate_content,exact_duplicate_content,duplicates,P3,high,4,3,tpl_model_Nmotors_2seg,template,"Observed on 4 URLs across 3 templates. Primary concentration in 'tpl_model_Nmotors_2seg' (2 pages affected, 50.0% of total occurrences).",Routine hygiene cleanup: review exact duplicate content on affected pages.,Template component: 'tpl_model_Nmotors_2seg',"[""https://www.drivio.in/22motors/jawatest1"", ""https://www.drivio.in/bgauss/bgauss-c12i"", ""https://www.drivio.in/22motors/testmodel"", ""https://www.drivio.in/22motors/testmodel1""]"
50,crawl_20260924_001323,cluster_short_title,short_title,metadata,P3,low,3,3,tpl_category_about-us_1seg,page_opportunity,"Observed on 3 URLs across 3 templates. Primary concentration in 'tpl_category_about-us_1seg' (1 pages affected, 33.3% of total occurrences).",Routine hygiene cleanup: review short title on affected pages.,Individual page content / route handlers,"[""https://www.drivio.in/about-us"", ""https://www.drivio.in/application"", ""https://www.drivio.in/banking-partners""]"
51,crawl_20260924_001323,cluster_multiple_h1,multiple_h1,headings,P3,medium,1,1,tpl_category_adventure_1seg,template,"Observed on 1 URLs across 1 templates. Primary concentration in 'tpl_category_adventure_1seg' (1 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review multiple h1 on affected pages.,Template component: 'tpl_category_adventure_1seg',"[""https://www.drivio.in/adventure""]"
52,crawl_20260924_001323,cluster_heading_hierarchy_skipped_h2,heading_hierarchy_skipped_h2,headings,P3,low,1,1,tpl_category_application_1seg,template,"Observed on 1 URLs across 1 templates. Primary concentration in 'tpl_category_application_1seg' (1 pages affected, 100.0% of total occurrences).",Routine hygiene cleanup: review heading hierarchy skipped h2 on affected pages.,Template component: 'tpl_category_application_1seg',"[""https://www.drivio.in/application""]"
53,crawl_20260923_234236,cluster_sitemap_url_has_noindex,sitemap_url_has_noindex,indexability,P0,critical,68,67,tpl_model_Nmotors_2seg,site_wide,"Observed on 68 URLs across 67 templates. Primary concentration in 'tpl_model_Nmotors_2seg' (2 pages affected, 2.9% of total occurrences).",Immediate engineering blocker: resolve sitemap url has noindex across 68 URLs.,Global layout / site-wide metadata service,"[""https://www.drivio.in/22motors-scooters"", ""https://www.drivio.in/avan-motors-scooters"", ""https://www.drivio.in/avera-scooters-scooters"", ""https://www.drivio.in/bajaj-urbanite-scooters"", ""https://www.drivio.in/battre-electric-scooters-scooters"", ""https://www.drivio.in/big-dog-motorcycles-scooters"", ""https://www.drivio.in/bird-scooters"", ""https://www.drivio.in/bpg-scooters""]"
54,crawl_20260923_234236,cluster_missing_title,missing_title,metadata,P0,critical,25,25,tpl_category_battre-electric-scooters-scooters_1seg,page_opportunity,"Observed on 25 URLs across 25 templates. Primary concentration in 'tpl_category_battre-electric-scooters-scooters_1seg' (1 pages affected, 4.0% of total occurrences).",Immediate engineering blocker: resolve missing title across 25 URLs.,Individual page content / route handlers,"[""https://www.drivio.in/battre-electric-scooters-scooters"", ""https://www.drivio.in/bird-scooters"", ""https://www.drivio.in/bsa-scooters"", ""https://www.drivio.in/devot-scooters"", ""https://www.drivio.in/dispatch-ev-scooters"", ""https://www.drivio.in/everve-motors-scooters"", ""https://www.drivio.in/fb-mondial-scooters"", ""https://www.drivio.in/flyrides-ev""]"
55,crawl_20260923_234236,cluster_orphan_page,orphan_page,internal_linking,P1,high,3002,219,tpl_article_news_2seg,site_wide,"Observed on 3,002 URLs across 219 templates. Primary concentration in 'tpl_article_news_2seg' (376 pages affected, 12.5% of total occurrences).",High-impact fix: update tpl_article_news_2seg layout to resolve orphan page across 3002 pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter"", ""https://www.drivio.in/featured-stories/2023-royal-enfield-bullet-350-whats-new"", ""https://www.drivio.in/featured-stories/2023-honda-hness-cb350-and-cb350rs-are-here"", ""https://www.drivio.in/featured-stories/2023-yamaha-ray-zr-125-yamahas-razor-sharp-take-on-the-125cc-scooter-category"", ""https://www.drivio.in/featured-stories/2025-yamaha-mt-15-top-5-highlights-that-every-rider-needs-to-know""]"
56,crawl_20260923_234236,cluster_canonical_mismatch,canonical_mismatch,canonical,P1,low,1146,24,tpl_brand_featured-stories_2seg,site_wide,"Observed on 1,146 URLs across 24 templates. Primary concentration in 'tpl_brand_featured-stories_2seg' (183 pages affected, 16.0% of total occurrences).",High-impact fix: update tpl_brand_featured-stories_2seg layout to resolve canonical mismatch across 1146 pages.,Global layout / site-wide metadata service,"[""https://drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter"", ""https://drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://drivio.in/featured-stories/2023-royal-enfield-bullet-350-whats-new"", ""https://drivio.in/featured-stories/2023-honda-hness-cb350-and-cb350rs-are-here"", ""https://drivio.in/featured-stories/2023-yamaha-ray-zr-125-yamahas-razor-sharp-take-on-the-125cc-scooter-category"", ""https://drivio.in/featured-stories/2024-kawasaki-versys-650-launched-5-must-know-highlights""]"
57,crawl_20260923_234236,cluster_weakly_linked_product_page,weakly_linked_product_page,internal_linking,P1,high,186,8,tpl_model_bikes_3seg,site_wide,"Observed on 186 URLs across 8 templates. Primary concentration in 'tpl_model_bikes_3seg' (53 pages affected, 28.5% of total occurrences).",High-impact fix: update tpl_model_bikes_3seg layout to resolve weakly linked product page across 186 pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/bikes/hero-electric/nyx"", ""https://www.drivio.in/bikes/joy-e-bike/monster"", ""https://www.drivio.in/bikes/earth-energy-ev/evolve-r"", ""https://www.drivio.in/bikes/dao/703"", ""https://www.drivio.in/bikes/ola-electric/ola-roadster"", ""https://www.drivio.in/bikes/rowwet/trono"", ""https://www.drivio.in/bikes/bmw/bmw-g-310-gs"", ""https://www.drivio.in/bikes/bmw/k-1600-grand-america""]"
58,crawl_20260923_234236,cluster_missing_h1,missing_h1,headings,P1,high,135,10,tpl_brand_electric-vehicles_2seg,site_wide,"Observed on 135 URLs across 10 templates. Primary concentration in 'tpl_brand_electric-vehicles_2seg' (88 pages affected, 65.2% of total occurrences).",High-impact fix: update tpl_brand_electric-vehicles_2seg layout to resolve missing h1 across 135 pages.,Global layout / site-wide metadata service,"[""https://www.drivio.in/bikes/honda"", ""https://www.drivio.in/bikes/hero"", ""https://www.drivio.in/bikes/royal-enfield"", ""https://www.drivio.in/bikes/bajaj"", ""https://www.drivio.in/bikes/yamaha"", ""https://www.drivio.in/bikes/ktm"", ""https://www.drivio.in/bikes/suzuki"", ""https://www.drivio.in/bikes/harley-davidson""]"
59,crawl_20260923_234236,cluster_http_404_error,http_404_error,technical,P1,high,8,5,tpl_article_featured-stories_2seg,page_opportunity,"Observed on 8 URLs across 5 templates. Primary concentration in 'tpl_article_featured-stories_2seg' (2 pages affected, 25.0% of total occurrences).",High-impact fix: update tpl_article_featured-stories_2seg layout to resolve http 404 error across 8 pages.,Individual page content / route handlers,"[""https://www.drivio.in/featured-stories/Hero Glamour"", ""https://www.drivio.in/featured-stories/Hero Splendor Plus"", ""https://www.drivio.in/featured-stories/drivio.in/jawa/perak"", ""https://www.drivio.in/featured-stories/drivio.in/yamaha/r15-v4"", ""https://www.drivio.in/news/drivio.in/bajaj/dominar-250"", ""https://www.drivio.in/bikes/undefined/undefined"", ""https://www.drivio.in/bikes/ducati/ducati-monster"", ""https://www.drivio.in/electric-vehicles/battre-electric-mobility/battre-electric-gps:ie""]"
60,crawl_20260923_234236,cluster_duplicate_title_tag,duplicate_title_tag,duplicates,P2,medium,7630,183,tpl_model_bikes_3seg,site_wide,"Observed on 7,630 URLs across 183 templates. Primary concentration in 'tpl_model_bikes_3seg' (936 pages affected, 12.3% of total occurrences).",Important architectural improvement: revise Global layout / site-wide metadata service to supply unique structured content.,Global layout / site-wide metadata service,"[""https://www.drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://drivio.in/featured-stories/10-best-two-wheeler-apps-for-indians"", ""https://www.drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://drivio.in/featured-stories/10-reasons-why-a-two-wheeler-training-course-will-help-you"", ""https://www.drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://drivio.in/featured-stories/2023-hero-maestro-edge-know-what-hero-motocorps-best-selling-scooter-has-to-offer"", ""https://www.drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter"", ""https://drivio.in/featured-stories/2023-honda-dio-is-it-still-relevant-as-a-modern-moto-scooter""]"
61,crawl_20260923_234236,cluster_empty_h1,empty_h1,headings,P2,high,31,17,tpl_listing_hero_2seg,page_opportunity,"Observed on 31 URLs across 17 templates. Primary concentration in 'tpl_listing_hero_2seg' (6 pages affected, 19.4% of total occurrences).",Important architectural improvement: revise Individual page content / route handlers to supply unique structured content.,Individual page content / route handlers,"[""https://www.drivio.in/22motors/jawatest1"", ""https://www.drivio.in/ampere/magnus-ex"", ""https://www.drivio.in/aprilia/sxr-160"", ""https://www.drivio.in/aprilia/aprilia-rs-457"", ""https://www.drivio.in/aprilia/sr-160"", ""https://www.drivio.in/ather-energy/ather-450x"", ""https://www.drivio.in/ather-energy/ather-450s"", ""https://www.drivio.in/ather-energy/ather-450-apex""]"
62,crawl_20260923_234236,cluster_missing_meta_description,missing_meta_description,metadata,P2,medium,25,25,tpl_category_battre-electric-scooters-scooters_1seg,page_opportunity,"Observed on 25 URLs across 25 templates. Primary concentration in 'tpl_category_battre-electric-scooters-scooters_1seg' (1 pages affected, 4.0% of total occurrences).",Important architectural improvement: revise Individual page content / route handlers to supply unique structured content.,Individual page content / route handlers,"[""https://www.drivio.in/battre-electric-scooters-scooters"", ""https://www.drivio.in/bird-scooters"", ""https://www.drivio.in/bsa-scooters"", ""https://www.drivio.in/devot-scooters"", ""https://www.drivio.in/dispatch-ev-scooters"", ""https://www.drivio.in/everve-motors-scooters"", ""https://www.drivio.in/fb-mondial-scooters"", ""https://www.drivio.in/flyrides-ev""]"
63,crawl_20260923_234236,cluster_thin_content,thin_content,content,P2,medium,4,4,tpl_category_application_1seg,page_opportunity,"Observed on 4 URLs across 4 templates. Primary concentration in 'tpl_category_application_1seg' (1 pages affected, 25.0% of total occurrences).",Important architectural improvement: revise Individual page content / route handlers to supply unique structured content.,Individual page content / route handlers,"[""https://www.drivio.in/application"", ""https://www.drivio.in/banking-partners"", ""https://www.drivio.in/biker-dost"", ""https://www.drivio.in/campaign-form""]"
