crawl_id,template_id,page_count,sample_urls,dominant_page_type,characteristics_json
crawl_20260923_234236,tpl_category_dispatch-ev-scooters_1seg,1,"[""https://www.drivio.in/dispatch-ev-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_ducati-bikes_1seg,1,"[""https://www.drivio.in/ducati-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 510.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 63.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_earth-energy-ev-ev_1seg,1,"[""https://www.drivio.in/earth-energy-ev-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 282.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_eeve-ev_1seg,1,"[""https://www.drivio.in/eeve-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 333.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 58.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_eider-defunct-scooters_1seg,1,"[""https://www.drivio.in/eider-defunct-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_eko-scooters_1seg,1,"[""https://www.drivio.in/eko-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_electric-vehicles_1seg,1,"[""https://www.drivio.in/electric-vehicles""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 662.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 254.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_emflux-scooters_1seg,1,"[""https://www.drivio.in/emflux-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_emote-electric-scooters_1seg,1,"[""https://www.drivio.in/emote-electric-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_emotorad-ev_1seg,1,"[""https://www.drivio.in/emotorad-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_enigma-ev_1seg,1,"[""https://www.drivio.in/enigma-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 237.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_enigma-scooters_1seg,1,"[""https://www.drivio.in/enigma-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 237.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_essel-energy-ev_1seg,1,"[""https://www.drivio.in/essel-energy-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 263.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 55.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_eveium-ev_1seg,1,"[""https://www.drivio.in/eveium-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 279.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_everve-motors-scooters_1seg,1,"[""https://www.drivio.in/everve-motors-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_evoke-motorcycles-scooters_1seg,1,"[""https://www.drivio.in/evoke-motorcycles-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_evolet-ev_1seg,1,"[""https://www.drivio.in/evolet-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 310.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_evtric-motors-ev_1seg,1,"[""https://www.drivio.in/evtric-motors-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 284.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_expert-articles_1seg,1,"[""https://www.drivio.in/expert-articles""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 344.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 60.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_fb-mondial-scooters_1seg,1,"[""https://www.drivio.in/fb-mondial-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_featured-stories_1seg,1,"[""https://www.drivio.in/featured-stories""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 331.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 60.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_fidato-evtech-ev_1seg,1,"[""https://www.drivio.in/fidato-evtech-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 356.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 59.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_firefox-ev_1seg,1,"[""https://www.drivio.in/firefox-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_flyrides-ev_1seg,1,"[""https://www.drivio.in/flyrides-ev""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 323.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_flyrides-scooters_1seg,1,"[""https://www.drivio.in/flyrides-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 323.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_fuel-prices_1seg,1,"[""https://www.drivio.in/fuel-prices""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 1042.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_geliose-ev_1seg,1,"[""https://www.drivio.in/geliose-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 234.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_gemopai-ev_1seg,1,"[""https://www.drivio.in/gemopai-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 285.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_gleev-motors-scooters_1seg,1,"[""https://www.drivio.in/gleev-motors-scooters""]",category,"{""unique_title_percentage"": 0.0, ""unique_description_percentage"": 0.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_global-motors-scooters_1seg,1,"[""https://www.drivio.in/global-motors-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 214.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_gowel-ev_1seg,1,"[""https://www.drivio.in/gowel-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 235.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_gravton-motors-ev_1seg,1,"[""https://www.drivio.in/gravton-motors-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 234.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_greta-electric-ev_1seg,1,"[""https://www.drivio.in/greta-electric-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 238.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_grp-ev-ev_1seg,1,"[""https://www.drivio.in/grp-ev-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 292.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_gt-force-ev_1seg,1,"[""https://www.drivio.in/gt-force-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 409.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 60.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_harison-scooters_1seg,1,"[""https://www.drivio.in/harison-scooters""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 213.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 53.0, ""indexability"": 0.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_harley-davidson-bikes_1seg,1,"[""https://www.drivio.in/harley-davidson-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 520.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 63.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_hayasa-ev_1seg,1,"[""https://www.drivio.in/hayasa-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 310.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 57.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_hcd-india-ev_1seg,1,"[""https://www.drivio.in/hcd-india-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 238.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 54.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_hero-bikes_1seg,1,"[""https://www.drivio.in/hero-bikes""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 496.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 63.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_hero-electric-ev_1seg,1,"[""https://www.drivio.in/hero-electric-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 343.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 58.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
crawl_20260923_234236,tpl_category_hero-ev_1seg,1,"[""https://www.drivio.in/hero-ev""]",category,"{""unique_title_percentage"": 100.0, ""unique_description_percentage"": 100.0, ""unique_h1_percentage"": 100.0, ""average_word_count"": 294.0, ""canonical_consistency"": 100.0, ""internal_link_density"": 56.0, ""indexability"": 100.0, ""status_distribution"": {""200"": 1}}"
