url,brand,model,action_type,priority,issue_summary,evidence,recommended_fix,implementation_details
https://www.drivio.in/electric-vehicles/tunwal,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/tunwal,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/rowwet,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/rowwet,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/aeroride,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/aeroride,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/one-electric-motorcycles,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/one-electric-motorcycles,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/odysse-electric,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/odysse-electric,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/cyborg,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/cyborg,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/oben,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/oben,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/hop-electric,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/hop-electric,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/birla-e-bike,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/birla-e-bike,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
https://www.drivio.in/electric-vehicles/evtric-motors,,Vehicle Model,content_section,P1,"Missing core automotive buyer sections: on_road_price, variants, specifications",Page covers 23.5% of expected automotive commercial sections.,"Add structured sections for: Add dedicated On Road Price section, Add dedicated Variants section, Add dedicated Specifications section.",Implement responsive content blocks in template with standardized specifications table.
https://www.drivio.in/electric-vehicles/evtric-motors,,Vehicle Model,schema,P1,Missing Schema.org Product structured data,Current schema: Basic WebPage.,Implement Schema.org Product structured data with Offer and Brand entities,"Add JSON-LD script with @type: Product, name, brand, offers (price, priceCurrency, availability)."
